frame,TP,FP,FN,TN
8987,0,0,0,1
8988,2,0,0,7
8989,2,0,0,3
8990,3,0,0,6
8991,2,0,0,0
8992,8,0,0,1
8993,7,0,0,2
8994,4,0,0,8
8995,5,0,0,3
8996,4,0,0,5
8997,9,0,0,2
8998,0,0,0,2
8999,5,0,0,3
9000,9,0,0,7
9001,2,0,0,6
9002,0,0,0,5
9003,4,0,0,8
9004,8,0,0,9
9005,2,0,0,1
9006,6,0,0,8
9007,4,0,0,4
9008,2,0,0,4
9009,0,0,0,3
9010,9,0,0,7
9011,8,0,0,3
9012,2,0,0,7
9013,9,0,0,3
9014,7,0,0,6
9015,3,0,0,9
9016,7,0,0,2
9017,4,0,0,9
9018,7,0,0,4
9019,2,0,0,5
9020,6,0,0,9
9021,7,0,0,7
9022,1,0,0,7
9023,9,0,0,1
9024,3,0,0,2
9025,9,0,0,4
9026,9,0,0,8
9027,1,0,0,8
9028,6,0,0,4
9029,5,0,0,4
9030,8,0,0,9
9031,3,0,0,4
9032,8,0,0,5
9033,1,0,0,4
9034,0,0,0,8
9035,8,0,0,7
9036,2,0,0,6
9037,5,0,0,8
9038,8,0,0,1
9039,9,0,0,3
9040,7,0,0,1
9041,9,0,0,5
9042,1,0,0,4
9043,1,0,0,2
9044,1,0,0,5
9045,0,0,0,0
9046,0,0,0,9
9047,5,0,0,2
9048,4,0,0,8
9049,2,0,0,4
9050,2,0,0,5
9051,5,0,0,0
9052,9,0,0,1
9053,6,0,0,0
9054,7,0,0,1
9055,1,0,0,5
9056,0,0,0,6
9057,0,0,0,0
9058,0,0,0,4
9059,6,0,0,4
9060,7,0,0,8
9061,5,0,0,2
9062,5,0,0,7
9063,3,0,0,4
9064,0,0,0,1
9065,2,0,0,1
9066,6,0,0,8
9067,6,0,0,0
9068,0,0,0,0
9069,7,0,0,3
9070,3,0,0,2
9071,6,0,0,7
9072,9,0,0,4
9073,2,0,0,4
9074,9,0,0,6
9075,0,0,0,9
9076,3,0,0,1
9077,9,0,0,1
9078,6,0,0,2
9079,7,0,0,0
9080,0,0,0,5
9081,4,0,0,6
9082,1,0,0,6
9083,6,0,0,4
9084,3,0,0,9
9085,6,0,0,7
9086,0,0,0,3
9087,3,0,0,2
9088,4,0,0,8
9089,5,0,0,2
9090,7,0,0,4
9091,9,0,0,2
9092,8,0,0,9
9093,6,0,0,4
9094,8,0,0,1
9095,4,0,0,7
9096,6,0,0,5
9097,3,0,0,8
9098,7,0,0,2
9099,7,0,0,5
9100,0,0,0,6
9101,1,0,0,6
9102,6,0,0,0
9103,6,0,0,4
9104,9,0,0,5
9105,2,0,0,3
9106,7,0,0,2
9107,1,0,0,6
9108,7,0,0,6
9109,0,0,0,0
9110,0,0,0,9
9111,9,0,0,9
9112,1,0,0,9
9113,5,0,0,4
9114,2,0,0,0
9115,4,0,0,3
9116,6,0,0,5
9117,6,0,0,3
9118,7,0,0,6
9119,0,0,0,7
9120,7,0,0,2
9121,6,0,0,9
9122,1,0,0,0
9123,0,0,0,0
9124,7,0,0,2
9125,1,0,0,0
9126,2,0,0,7
9127,9,0,0,6
9128,3,0,0,1
9129,5,0,0,8
9130,7,0,0,6
9131,7,0,0,8
9132,3,0,0,5
9133,7,0,0,9
9134,0,0,0,7
9135,2,0,0,4
9136,6,0,0,3
9137,2,0,0,2
9138,4,0,0,0
9139,9,0,0,9
9140,7,0,0,2
9141,4,0,0,9
9142,5,0,0,2
9143,4,0,0,6
9144,4,0,0,4
9145,3,0,0,2
9146,4,0,0,7
9147,2,0,0,6
9148,2,0,0,3
9149,9,0,0,8
9150,3,0,0,3
9151,1,0,0,0
9152,6,0,0,2
9153,7,0,0,3
9154,7,0,0,5
9155,9,0,0,3
9156,6,0,0,4
9157,0,0,0,4
9158,6,0,0,0
9159,3,0,0,2
9160,9,0,0,0
9161,0,0,0,5
9162,3,0,0,5
9163,1,0,0,3
9164,0,0,0,5
9165,8,0,0,2
9166,3,0,0,3
9167,6,0,0,7
9168,4,0,0,5
9169,7,0,0,1
9170,7,0,0,7
9171,3,0,0,3
9172,2,0,0,7
9173,8,0,0,4
9174,8,0,0,8
9175,0,0,0,5
9176,5,0,0,7
9177,6,0,0,5
9178,2,0,0,4
9179,8,0,0,3
9180,6,0,0,1
9181,6,0,0,5
9182,4,0,0,4
9183,7,0,0,8
9184,6,0,0,1
9185,9,0,0,4
9186,1,0,0,9
9187,8,0,0,7
9188,7,0,0,7
9189,4,0,0,8
9190,5,0,0,1
9191,9,0,0,5
9192,1,0,0,9
9193,8,0,0,3
9194,1,0,0,0
9195,2,0,0,5
9196,6,0,0,8
9197,3,0,0,7
9198,3,0,0,7
9199,7,0,0,7
9200,8,0,0,1
9201,8,0,0,5
9202,6,0,0,9
9203,5,0,0,9
9204,1,0,0,8
9205,1,0,0,1
9206,6,0,0,9
9207,7,0,0,9
9208,2,0,0,0
9209,5,0,0,9
9210,0,0,0,3
9211,2,0,0,5
9212,9,0,0,8
9213,2,0,0,8
9214,7,0,0,4
9215,6,0,0,8
9216,6,0,0,3
9217,8,0,0,1
9218,5,0,0,2
9219,8,0,0,6
9220,9,0,0,2
9221,6,0,0,0
9222,2,0,0,4
9223,8,0,0,5
9224,0,0,0,8
9225,4,0,0,8
9226,8,0,0,9
9227,2,0,0,2
9228,0,0,0,1
9229,1,0,0,1
9230,4,0,0,2
9231,0,0,0,5
9232,7,0,0,7
9233,0,0,0,7
9234,1,0,0,8
9235,1,0,0,8
9236,2,0,0,4
9237,7,0,0,1
9238,3,0,0,0
9239,9,0,0,5
9240,2,0,0,5
9241,1,0,0,8
9242,9,0,0,2
9243,3,0,0,5
9244,4,0,0,0
9245,1,0,0,3
9246,5,0,0,8
9247,9,0,0,7
9248,6,0,0,8
9249,5,0,0,7
9250,0,0,0,6
9251,4,0,0,3
9252,1,0,0,7
9253,8,0,0,1
9254,3,0,0,0
9255,9,0,0,6
9256,3,0,0,5
9257,4,0,0,8
9258,2,0,0,8
9259,9,0,0,4
9260,5,0,0,2
9261,5,0,0,2
9262,2,0,0,9
9263,1,0,0,2
9264,2,0,0,5
9265,8,0,0,9
9266,2,0,0,3
9267,7,0,0,3
9268,5,0,0,6
9269,6,0,0,5
9270,5,0,0,1
9271,0,0,0,5
9272,1,0,0,7
9273,0,0,0,8
9274,5,0,0,6
9275,4,0,0,2
9276,6,0,0,6
9277,2,0,0,2
9278,2,0,0,7
9279,5,0,0,9
9280,5,0,0,0
9281,1,0,0,6
9282,2,0,0,3
9283,7,0,0,1
9284,9,0,0,1
9285,0,0,0,2
9286,2,0,0,6
9287,8,0,0,8
9288,5,0,0,8
9289,0,0,0,5
9290,2,0,0,3
9291,4,0,0,1
9292,1,0,0,3
9293,6,0,0,2
9294,6,0,0,7
9295,1,0,0,9
9296,8,0,0,7
9297,0,0,0,9
9298,0,0,0,5
9299,7,0,0,2
9300,5,0,0,9
9301,5,0,0,7
9302,7,0,0,4
9303,8,0,0,2
9304,4,0,0,6
9305,4,0,0,8
9306,4,0,0,9
9307,7,0,0,3
9308,4,0,0,0
9309,1,0,0,6
9310,4,0,0,3
9311,2,0,0,0
9312,5,0,0,6
9313,6,0,0,2
9314,9,0,0,2
9315,6,0,0,2
9316,0,0,0,0
9317,4,0,0,4
9318,7,0,0,5
9319,9,0,0,8
9320,5,0,0,0
9321,0,0,0,3
9322,3,0,0,0
9323,4,0,0,8
9324,0,0,0,7
9325,3,0,0,8
9326,5,0,0,9
9327,7,0,0,6
9328,3,0,0,2
9329,7,0,0,3
9330,1,0,0,3
9331,4,0,0,0
9332,8,0,0,1
9333,5,0,0,8
9334,1,0,0,8
9335,5,0,0,3
9336,1,0,0,9
9337,6,0,0,7
9338,4,0,0,9
9339,9,0,0,7
9340,5,0,0,2
9341,0,0,0,6
9342,7,0,0,9
9343,5,0,0,4
9344,7,0,0,7
9345,8,0,0,7
9346,2,0,0,6
9347,1,0,0,9
9348,1,0,0,2
9349,8,0,0,0
9350,9,0,0,9
9351,9,0,0,4
9352,0,0,0,0
9353,6,0,0,5
9354,2,0,0,6
9355,8,0,0,9
9356,9,0,0,3
9357,3,0,0,9
9358,2,0,0,6
9359,2,0,0,0
9360,8,0,0,5
9361,6,0,0,8
9362,2,0,0,3
9363,3,0,0,8
9364,7,0,0,6
9365,3,0,0,5
9366,7,0,0,1
9367,5,0,0,5
9368,4,0,0,1
9369,6,0,0,8
9370,9,0,0,4
9371,8,0,0,3
9372,4,0,0,8
9373,9,0,0,8
9374,6,0,0,4
9375,2,0,0,3
9376,1,0,0,0
9377,0,0,0,1
9378,3,0,0,6
9379,8,0,0,1
9380,4,0,0,9
9381,5,0,0,6
9382,8,0,0,7
9383,4,0,0,3
9384,2,0,0,5
9385,3,0,0,5
9386,9,0,0,2
9387,9,0,0,9
9388,5,0,0,1
9389,2,0,0,4
9390,4,0,0,1
9391,0,0,0,4
9392,8,0,0,0
9393,8,0,0,3
9394,5,0,0,2
9395,1,0,0,8
9396,8,0,0,8
9397,5,0,0,4
9398,6,0,0,2
9399,7,0,0,3
9400,5,0,0,7
9401,3,0,0,3
9402,5,0,0,5
9403,3,0,0,4
9404,5,0,0,3
9405,1,0,0,5
9406,1,0,0,1
9407,7,0,0,1
9408,3,0,0,5
9409,1,0,0,0
9410,7,0,0,1
9411,3,0,0,7
9412,6,0,0,7
9413,6,0,0,8
9414,5,0,0,5
9415,6,0,0,9
9416,1,0,0,6
9417,3,0,0,0
9418,0,0,0,6
9419,2,0,0,1
9420,7,0,0,4
9421,7,0,0,6
9422,7,0,0,2
9423,7,0,0,7
9424,4,0,0,2
9425,2,0,0,1
9426,4,0,0,4
9427,3,0,0,0
9428,6,0,0,2
9429,7,0,0,5
9430,7,0,0,8
9431,7,0,0,7
9432,2,0,0,9
9433,1,0,0,2
9434,9,0,0,8
9435,0,0,0,6
9436,8,0,0,8
9437,6,0,0,8
9438,4,0,0,8
9439,4,0,0,6
9440,7,0,0,2
9441,9,0,0,3
9442,3,0,0,0
9443,2,0,0,0
9444,0,0,0,9
9445,4,0,0,3
9446,3,0,0,3
9447,0,0,0,5
9448,1,0,0,6
9449,2,0,0,8
9450,5,0,0,3
9451,8,0,0,0
9452,4,0,0,1
9453,7,0,0,4
9454,8,0,0,1
9455,0,0,0,7
9456,0,0,0,4
9457,1,0,0,1
9458,3,0,0,5
9459,4,0,0,9
9460,9,0,0,1
9461,0,0,0,0
9462,4,0,0,8
9463,0,0,0,0
9464,4,0,0,0
9465,8,0,0,4
9466,3,0,0,1
9467,6,0,0,2
9468,5,0,0,9
9469,2,0,0,5
9470,6,0,0,4
9471,5,0,0,5
9472,6,0,0,3
9473,8,0,0,5
9474,1,0,0,9
9475,1,0,0,5
9476,3,0,0,3
9477,7,0,0,9
9478,9,0,0,1
9479,3,0,0,1
9480,0,0,0,7
9481,5,0,0,1
9482,8,0,0,0
9483,6,0,0,5
9484,0,0,0,5
9485,8,0,0,5
9486,9,0,0,6
9487,0,0,0,0
9488,9,0,0,5
9489,3,0,0,7
9490,8,0,0,4
9491,0,0,0,7
9492,8,0,0,9
9493,8,0,0,8
9494,9,0,0,8
9495,2,0,0,8
9496,1,0,0,5
9497,4,0,0,8
9498,6,0,0,4
9499,6,0,0,5
9500,2,0,0,6
9501,9,0,0,6
9502,7,0,0,1
9503,8,0,0,9
9504,0,0,0,9
9505,1,0,0,9
9506,7,0,0,1
9507,2,0,0,3
9508,1,0,0,0
9509,5,0,0,2
9510,2,0,0,7
9511,8,0,0,6
9512,9,0,0,8
9513,7,0,0,8
9514,3,0,0,5
9515,8,0,0,7
9516,6,0,0,0
9517,2,0,0,4
9518,9,0,0,9
9519,9,0,0,3
9520,9,0,0,1
9521,2,0,0,4
9522,4,0,0,2
9523,3,0,0,5
9524,3,0,0,9
9525,0,0,0,5
9526,0,0,0,4
9527,9,0,0,1
9528,7,0,0,9
9529,6,0,0,7
9530,5,0,0,9
9531,1,0,0,0
9532,5,0,0,0
9533,6,0,0,2
9534,2,0,0,3
9535,1,0,0,3
9536,5,0,0,7
9537,8,0,0,3
9538,6,0,0,5
9539,0,0,0,0
9540,1,0,0,6
9541,6,0,0,6
9542,1,0,0,9
9543,1,0,0,2
9544,5,0,0,0
9545,0,0,0,4
9546,7,0,0,7
9547,1,0,0,4
9548,4,0,0,3
9549,8,0,0,9
9550,8,0,0,6
9551,4,0,0,1
9552,7,0,0,0
9553,2,0,0,2
9554,4,0,0,3
9555,1,0,0,1
9556,1,0,0,6
9557,0,0,0,8
9558,1,0,0,8
9559,4,0,0,8
9560,4,0,0,3
9561,2,0,0,3
9562,3,0,0,9
9563,2,0,0,7
9564,2,0,0,9
9565,5,0,0,9
9566,3,0,0,7
9567,4,0,0,7
9568,8,0,0,1
9569,4,0,0,7
9570,4,0,0,9
9571,2,0,0,0
9572,1,0,0,4
9573,7,0,0,6
9574,6,0,0,7
9575,8,0,0,6
9576,3,0,0,4
9577,6,0,0,9
9578,6,0,0,6
9579,3,0,0,6
9580,2,0,0,9
9581,3,0,0,2
9582,9,0,0,9
9583,2,0,0,0
9584,5,0,0,5
9585,4,0,0,4
9586,8,0,0,1
9587,1,0,0,0
9588,4,0,0,5
9589,5,0,0,4
9590,2,0,0,1
9591,6,0,0,2
9592,3,0,0,2
9593,8,0,0,0
9594,6,0,0,8
9595,4,0,0,7
9596,0,0,0,5
9597,9,0,0,9
9598,3,0,0,0
9599,2,0,0,9
9600,3,0,0,6
9601,5,0,0,9
9602,5,0,0,3
9603,9,0,0,2
9604,5,0,0,0
9605,7,0,0,3
9606,6,0,0,9
9607,2,0,0,4
9608,7,0,0,4
9609,7,0,0,3
9610,2,0,0,3
9611,8,0,0,2
9612,5,0,0,6
9613,9,0,0,8
9614,3,0,0,1
9615,9,0,0,0
9616,3,0,0,1
9617,9,0,0,4
9618,5,0,0,3
9619,7,0,0,2
9620,9,0,0,9
9621,2,0,0,6
9622,9,0,0,8
9623,5,0,0,9
9624,2,0,0,2
9625,0,0,0,0
9626,9,0,0,1
9627,4,0,0,3
9628,9,0,0,6
9629,0,0,0,8
9630,9,0,0,9
9631,3,0,0,8
9632,1,0,0,1
9633,1,0,0,1
9634,0,0,0,5
9635,9,0,0,6
9636,3,0,0,6
9637,9,0,0,6
9638,5,0,0,2
9639,6,0,0,6
9640,6,0,0,6
9641,9,0,0,2
9642,2,0,0,6
9643,2,0,0,1
9644,5,0,0,9
9645,5,0,0,5
9646,1,0,0,6
9647,0,0,0,1
9648,6,0,0,9
9649,3,0,0,7
9650,9,0,0,9
9651,3,0,0,7
9652,6,0,0,6
9653,5,0,0,0
9654,2,0,0,2
9655,0,0,0,2
9656,9,0,0,8
9657,0,0,0,9
9658,3,0,0,0
9659,6,0,0,7
9660,9,0,0,5
9661,2,0,0,4
9662,5,0,0,9
9663,0,0,0,1
9664,5,0,0,4
9665,6,0,0,0
9666,0,0,0,2
9667,8,0,0,2
9668,0,0,0,2
9669,3,0,0,7
9670,1,0,0,7
9671,1,0,0,4
9672,6,0,0,2
9673,0,0,0,4
9674,3,0,0,1
9675,1,0,0,9
9676,4,0,0,5
9677,6,0,0,2
9678,7,0,0,5
9679,4,0,0,5
9680,4,0,0,2
9681,7,0,0,2
9682,8,0,0,0
9683,7,0,0,8
9684,3,0,0,5
9685,3,0,0,4
9686,7,0,0,4
9687,4,0,0,7
9688,2,0,0,9
9689,0,0,0,7
9690,2,0,0,7
9691,7,0,0,9
9692,3,0,0,1
9693,8,0,0,5
9694,8,0,0,4
9695,5,0,0,7
9696,0,0,0,5
9697,7,0,0,4
9698,7,0,0,0
9699,7,0,0,4
9700,7,0,0,0
9701,6,0,0,0
9702,0,0,0,0
9703,8,0,0,9
9704,5,0,0,2
9705,9,0,0,9
9706,9,0,0,3
9707,1,0,0,0
9708,7,0,0,5
9709,8,0,0,1
9710,7,0,0,6
9711,8,0,0,1
9712,9,0,0,0
9713,9,0,0,9
9714,8,0,0,5
9715,4,0,0,7
9716,5,0,0,3
9717,1,0,0,7
9718,7,0,0,6
9719,9,0,0,9
9720,5,0,0,7
9721,4,0,0,2
9722,0,0,0,8
9723,8,0,0,8
9724,4,0,0,4
9725,6,0,0,6
9726,5,0,0,2
9727,1,0,0,8
9728,0,0,0,1
9729,2,0,0,2
9730,3,0,0,3
9731,5,0,0,7
9732,8,0,0,0
9733,9,0,0,7
9734,0,0,0,1
9735,8,0,0,3
9736,3,0,0,2
9737,3,0,0,9
9738,7,0,0,3
9739,7,0,0,2
9740,4,0,0,6
9741,5,0,0,3
9742,1,0,0,4
9743,9,0,0,4
9744,0,0,0,1
9745,2,0,0,7
9746,2,0,0,4
9747,7,0,0,8
9748,0,0,0,6
9749,9,0,0,0
9750,5,0,0,8
9751,0,0,0,3
9752,2,0,0,3
9753,5,0,0,1
9754,5,0,0,7
9755,3,0,0,1
9756,2,0,0,9
9757,3,0,0,9
9758,2,0,0,0
9759,4,0,0,0
9760,5,0,0,6
9761,6,0,0,3
9762,7,0,0,5
9763,4,0,0,0
9764,3,0,0,1
9765,0,0,0,4
9766,3,0,0,1
9767,0,0,0,0
9768,9,0,0,0
9769,8,0,0,9
9770,2,0,0,0
9771,2,0,0,0
9772,2,0,0,6
9773,6,0,0,5
9774,4,0,0,8
9775,1,0,0,7
9776,2,0,0,8
9777,2,0,0,7
9778,8,0,0,9
9779,6,0,0,3
9780,9,0,0,4
9781,8,0,0,2
9782,1,0,0,6
9783,4,0,0,2
9784,1,0,0,3
9785,6,0,0,7
9786,1,0,0,6
9787,4,0,0,0
9788,3,0,0,9
9789,9,0,0,0
9790,5,0,0,2
9791,4,0,0,2
9792,2,0,0,0
9793,4,0,0,0
9794,1,0,0,7
9795,4,0,0,2
9796,1,0,0,8
9797,1,0,0,8
9798,7,0,0,0
9799,3,0,0,7
9800,0,0,0,7
9801,6,0,0,2
9802,2,0,0,2
9803,3,0,0,1
9804,0,0,0,3
9805,1,0,0,2
9806,9,0,0,7
9807,9,0,0,9
9808,2,0,0,9
9809,8,0,0,7
9810,1,0,0,1
9811,1,0,0,0
9812,7,0,0,4
9813,4,0,0,9
9814,3,0,0,0
9815,0,0,0,6
9816,8,0,0,3
9817,3,0,0,7
9818,8,0,0,2
9819,0,0,0,1
9820,7,0,0,8
9821,1,0,0,4
9822,2,0,0,5
9823,1,0,0,3
9824,3,0,0,2
9825,9,0,0,1
9826,9,0,0,1
9827,8,0,0,1
9828,4,0,0,5
9829,8,0,0,4
9830,2,0,0,3
9831,4,0,0,3
9832,2,0,0,9
9833,3,0,0,9
9834,6,0,0,1
9835,1,0,0,2
9836,2,0,0,7
9837,3,0,0,5
9838,1,0,0,0
9839,1,0,0,5
9840,1,0,0,9
9841,8,0,0,1
9842,4,0,0,3
9843,9,0,0,4
9844,9,0,0,6
9845,4,0,0,3
9846,3,0,0,6
9847,3,0,0,8
9848,2,0,0,1
9849,7,0,0,6
9850,6,0,0,6
9851,5,0,0,0
9852,2,0,0,4
9853,7,0,0,6
9854,5,0,0,3
9855,2,0,0,0
9856,2,0,0,1
9857,1,0,0,5
9858,7,0,0,2
9859,4,0,0,9
9860,2,0,0,1
9861,3,0,0,2
9862,2,0,0,2
9863,3,0,0,9
9864,6,0,0,4
9865,6,0,0,2
9866,2,0,0,3
9867,3,0,0,4
9868,0,0,0,7
9869,0,0,0,3
9870,1,0,0,1
9871,0,0,0,3
9872,9,0,0,9
9873,6,0,0,2
9874,6,0,0,9
9875,4,0,0,3
9876,6,0,0,3
9877,0,0,0,4
9878,5,0,0,6
9879,5,0,0,4
9880,6,0,0,2
9881,2,0,0,3
9882,3,0,0,5
9883,7,0,0,8
9884,3,0,0,8
9885,5,0,0,3
9886,8,0,0,2
9887,4,0,0,9
9888,8,0,0,4
9889,4,0,0,4
9890,6,0,0,4
9891,7,0,0,2
9892,5,0,0,0
9893,1,0,0,9
9894,5,0,0,0
9895,4,0,0,9
9896,5,0,0,2
9897,0,0,0,7
9898,6,0,0,3
9899,1,0,0,4
9900,1,0,0,0
9901,6,0,0,9
9902,5,0,0,8
9903,7,0,0,4
9904,6,0,0,6
9905,8,0,0,6
9906,1,0,0,9
9907,6,0,0,4
9908,0,0,0,6
9909,5,0,0,4
9910,8,0,0,7
9911,9,0,0,7
9912,8,0,0,7
9913,2,0,0,6
9914,6,0,0,1
9915,8,0,0,5
9916,4,0,0,1
9917,3,0,0,8
9918,9,0,0,7
9919,7,0,0,5
9920,1,0,0,9
9921,9,0,0,0
9922,7,0,0,5
9923,9,0,0,4
9924,6,0,0,8
9925,3,0,0,1
9926,5,0,0,7
9927,4,0,0,5
9928,0,0,0,8
9929,6,0,0,3
9930,3,0,0,7
9931,6,0,0,9
9932,6,0,0,3
9933,3,0,0,8
9934,8,0,0,7
9935,4,0,0,4
9936,0,0,0,8
9937,8,0,0,8
9938,7,0,0,6
9939,1,0,0,1
9940,7,0,0,5
9941,9,0,0,1
9942,5,0,0,3
9943,1,0,0,6
9944,8,0,0,6
9945,7,0,0,0
9946,7,0,0,4
9947,9,0,0,5
9948,8,0,0,1
9949,8,0,0,3
9950,1,0,0,0
9951,1,0,0,8
9952,2,0,0,6
9953,2,0,0,7
9954,5,0,0,6
9955,3,0,0,4
9956,6,0,0,1
9957,9,0,0,2
9958,6,0,0,1
9959,5,0,0,4
9960,8,0,0,2
9961,1,0,0,0
9962,3,0,0,3
9963,7,0,0,6
9964,3,0,0,8
9965,0,0,0,2
9966,0,0,0,9
9967,4,0,0,8
9968,5,0,0,8
9969,2,0,0,6
9970,7,0,0,3
9971,6,0,0,4
9972,9,0,0,4
9973,5,0,0,3
9974,6,0,0,4
9975,4,0,0,2
9976,8,0,0,2
9977,3,0,0,6
9978,8,0,0,3
9979,5,0,0,7
9980,0,0,0,4
9981,0,0,0,5
9982,0,0,0,4
9983,2,0,0,5
9984,5,0,0,6
9985,0,0,0,4
9986,0,0,0,3
9987,7,0,0,6
9988,2,0,0,8
9989,0,0,0,7
9990,3,0,0,8
9991,8,0,0,3
9992,0,0,0,7
9993,9,0,0,7
9994,1,0,0,6
9995,4,0,0,3
9996,0,0,0,6
9997,2,0,0,7
9998,6,0,0,1
9999,308,0,0,403
10000,8,1,2,5
